Listing of Grid Distortion Data

File : C:\ZEMAX\ISET\AsphereF=2mm\AsphereF=2mm.ZMX
Title: AsphereF=2mm
Date : TUE AUG 30 2005


Units are Millimeters.
Field units are degrees
Wavelength: 0.55000 µm
Reference Coordinates: Xref = 0.00000E+000, Yref = 0.00000E+000

   i    j       X-Field       Y-Field       R-Field   Predicted X   Predicted Y        Real X        Real Y     Distortion
 -31   14 -1.88567E+001  6.59867E+000  1.98289E+001 -6.74261E-001  2.28379E-001 -6.53094E-001  2.21209E-001     -3.139267%
 -31   15 -1.88567E+001  7.06540E+000  1.99675E+001 -6.74261E-001  2.44691E-001 -6.52786E-001  2.36898E-001     -3.184892%
 -31   16 -1.88567E+001  7.53118E+000  2.01142E+001 -6.74261E-001  2.61004E-001 -6.52458E-001  2.52564E-001     -3.233594%
 -31   17 -1.88567E+001  7.99597E+000  2.02688E+001 -6.74261E-001  2.77317E-001 -6.52109E-001  2.68206E-001     -3.285361%
 -31   18 -1.88567E+001  8.45970E+000  2.04310E+001 -6.74261E-001  2.93630E-001 -6.51739E-001  2.83822E-001     -3.340178%
 -31   19 -1.88567E+001  8.92232E+000  2.06007E+001 -6.74261E-001  3.09942E-001 -6.51349E-001  2.99411E-001     -3.398029%
 -31   20 -1.88567E+001  9.38376E+000  2.07774E+001 -6.74261E-001  3.26255E-001 -6.50939E-001  3.14970E-001     -3.458898%
 -31   21 -1.88567E+001  9.84398E+000  2.09611E+001 -6.74261E-001  3.42568E-001 -6.50508E-001  3.30500E-001     -3.522769%
 -31   22 -1.88567E+001  1.03029E+001  2.11513E+001 -6.74261E-001  3.58881E-001 -6.50057E-001  3.45998E-001     -3.589625%
 -31   23 -1.88567E+001  1.07605E+001  2.13480E+001 -6.74261E-001  3.75194E-001 -6.49587E-001  3.61464E-001     -3.659446%
 -31   24 -1.88567E+001  1.12168E+001  2.15506E+001 -6.74261E-001  3.91506E-001 -6.49096E-001  3.76894E-001     -3.732213%
 -31   25 -1.88567E+001  1.16715E+001  2.17592E+001 -6.74261E-001  4.07819E-001 -6.48586E-001  3.92290E-001     -3.807907%
