Wavelength (nm),Normalized Spectral Power
450.55055055055055,0.9713479159535039
451.35135135135135,0.9722908067402534
452.15215215215215,0.973216353618808
452.95295295295296,0.9741246310360768
453.75375375375376,0.9750157138446739
454.55455455455456,0.9758896772899723
455.35535535535536,0.976746596997327
456.15615615615616,0.9775865489594556
456.95695695695696,0.9784096095239808
457.75775775775776,0.9792158553811308
458.55855855855856,0.9800053635515996
459.35935935935936,0.9807782113745652
460.16016016016016,0.9815344764958553
460.96096096096096,0.9822742368562896
461.76176176176176,0.982997570680146
462.56256256256256,0.9837045564638132
463.36336336336336,0.9843952729645659
464.16416416416416,0.9850697991895166
464.96496496496496,0.9857282143846977
465.76576576576576,0.9863705980243082
466.56656656656656,0.9869970298000932
467.36736736736736,0.9876075896108915
468.16816816816817,0.9882023575523047
468.96896896896897,0.9887814139065331
469.76976976976977,0.9893448391323414
470.57057057057057,0.989892713855176
471.3713713713714,0.9904251188574144
472.17217217217217,0.9909421350687653
472.972972972973,0.9914438435568056
473.77377377377377,0.99193032551765
474.5745745745746,0.9924016622667637
475.37537537537537,0.9928579352299108
476.1761761761762,0.9932992259342335
476.97697697697697,0.9937256159994734
477.7777777777778,0.9941371871293133
478.5785785785786,0.994534021102865
479.37937937937943,0.9949161997662757
480.1801801801802,0.9952838050244678
480.98098098098103,0.9956369188330088
481.7817817817818,0.9959756231901089
482.58258258258263,0.9963000001287374
483.3833833833834,0.9966101317088703
484.18418418418423,0.996906100009862
484.984984984985,0.9971879871229348
485.78578578578583,0.9974558751437934
486.5865865865866,0.9977098461653536
487.38738738738743,0.9979499822706019
488.1881881881882,0.9981763655255581
488.98898898898904,0.9983890779723663
489.7897897897898,0.9985882016224952
490.59059059059064,0.9987738184500535
491.3913913913914,0.9989460103852214
492.19219219219224,0.9991048593077905
492.992992992993,0.9992504470408153
493.79379379379384,0.9993828553443781
494.5945945945946,0.999502165909459
495.39539539539544,0.9996084603519128
496.1961961961962,0.9997018202065547
496.99699699699704,0.9997823269213483
497.7977977977978,0.9998500618517062
498.59859859859864,0.9999051062548796
499.3993993993994,0.999947541284463
500.20020020020024,0.9999774479849863
501.001001001001,0.999994907286628
501.80180180180184,1.0
502.6026026026026,0.9999928068110518
503.40340340340344,0.9999734082760566
504.2042042042042,0.9999418848167083
505.00500500500505,0.9998983167152932
505.8058058058058,0.9998427841099737
506.60660660660665,0.9997753669901467
507.4074074074074,0.999696145191915
508.20820820820825,0.999605198393622
509.009009009009,0.9995026061114954
509.80980980980985,0.9993884476953824
510.6106106106106,0.9992628023245433
511.41141141141145,0.9991257490035637
512.2122122122122,0.9989773665583318
513.013013013013,0.9988177336321125
513.8138138138138,0.9986469286816892
514.6146146146147,0.998465029973598
515.4154154154154,0.9982721155804456
516.2162162162163,0.9980682633772965
517.017017017017,0.9978535510381487
517.8178178178179,0.9976280560324751
518.6186186186186,0.9973918556218615
519.4194194194195,0.9971450268567017
520.2202202202202,0.9968876465729773
521.021021021021,0.9966197913891068
521.8218218218218,0.996341537702873
522.6226226226227,0.9960529616884216
523.4234234234234,0.9957541392933236
524.2242242242243,0.9954451462357187
525.025025025025,0.9951260580015214
525.8258258258259,0.9947969498416986
526.6266266266266,0.9944578967696146
527.4274274274275,0.994108973558437
528.2282282282282,0.9937502547386193
529.0290290290291,0.9933818145954431
529.8298298298298,0.9930037271666172
530.6306306306307,0.9926160662399552
531.4314314314314,0.9922189053510998
532.2322322322323,0.9918123177813228
533.033033033033,0.9913963765553725
533.8338338338339,0.9909711544393928
534.6346346346346,0.9905367239388935
535.4354354354355,0.9900931572967814
536.2362362362362,0.9896405264914502
537.0370370370371,0.9891789032349229
537.8378378378378,0.9887083589710561
538.6386386386387,0.9882289648737957
539.4394394394394,0.9877407918454846
540.2402402402403,0.9872439105152291
541.0410410410411,0.9867383912373137
541.8418418418419,0.9862243040896732
542.6426426426426,0.9857017188724063
543.4434434434435,0.9851707051063509
544.2442442442443,0.9846313320317044
545.0450450450451,0.9840836686066882
545.8458458458458,0.9835277835062686
546.6466466466467,0.9829637451209227
547.4474474474475,0.9823916215554435
548.2482482482483,0.981811480627807
549.049049049049,0.9812233898680698
549.8498498498499,0.9806274165173179
550.6506506506507,0.9800236275266578
551.4514514514515,0.979412089556258
552.2522522522522,0.9787928689744182
553.0530530530531,0.978166031856698
553.8538538538539,0.9775316439850741
554.6546546546547,0.976889770847147
555.4554554554554,0.9762404776353792
556.2562562562563,0.9755838292463793
557.0570570570571,0.9749198902802259
557.8578578578579,0.9742487250398257
558.6586586586586,0.97357039753031
559.4594594594595,0.9728849714584686
560.2602602602603,0.9721925102322232
561.0610610610611,0.9714930769601324
561.8618618618618,0.9707867344509348
562.6626626626627,0.9700735452131239
563.4634634634635,0.9693535714545606
564.2642642642643,0.968626875082119
565.065065065065,0.9678935177013631
565.8658658658659,0.9671535606162507
566.6666666666667,0.9664070648288892
567.4674674674675,0.9656540910392969
568.2682682682682,0.9648946996452084
569.0690690690691,0.9641289507419155
569.86986986987,0.9633569041221299
570.6706706706707,0.9625786192758704
571.4714714714714,0.9617941553903928
572.2722722722723,0.9610035713501355
573.0730730730731,0.9602069257367056
573.8738738738739,0.9594042768288745
574.6746746746746,0.9585956826026183
575.4754754754755,0.9577812007311706
576.2762762762763,0.9569608885851164
577.0770770770771,0.9561348032324947
577.8778778778778,0.9553030014389331
578.6786786786787,0.9544655396678124
579.4794794794796,0.9536224740804503
580.2802802802803,0.9527738605363025
581.081081081081,0.951919754593198
581.8818818818819,0.9510602115075918
582.6826826826828,0.9501952862348408
583.4834834834835,0.9493250334294976
584.2842842842842,0.9484495074456323
585.0850850850851,0.9475687623371721
585.885885885886,0.9466828518582585
586.6866866866867,0.9457918294636336
587.4874874874874,0.9448957483090342
588.2882882882883,0.9439946612516139
589.0890890890892,0.9430886208503829
589.8898898898899,0.9421776793666679
590.6906906906906,0.9412618887645796
591.4914914914915,0.9403413007115135
592.2922922922924,0.9394159665786602
593.0930930930931,0.9384859374415315
593.8938938938938,0.9375512640805062
594.6946946946947,0.9366119969813926
595.4954954954956,0.9356681863360056
596.2962962962963,0.9347198820427626
597.097097097097,0.9337671337072859
597.8978978978979,0.9328099906430342
598.6986986986988,0.9318485018719403
599.4994994994995,0.9308827161250576
600.3003003003003,0.9299126818432388
601.1011011011011,0.9289384471778038
601.901901901902,0.9279600599912491
602.7027027027027,0.9269775678579426
603.5035035035035,0.9259910180648541
604.3043043043043,0.9250004576122816
605.1051051051052,0.9240059332146037
605.9059059059059,0.9230074913010308
606.7067067067067,0.9220051780163808
607.5075075075075,0.9209990392218537
608.3083083083084,0.919989120495831
609.1091091091091,0.9189754671346722
609.9099099099099,0.9179581241535323
610.7107107107107,0.9169371362871824
611.5115115115116,0.9159125479908489
612.3123123123123,0.9148844034410524
613.1131131131131,0.9138527465364633
613.9139139139139,0.9128176208987628
614.7147147147148,0.9117790698735212
615.5155155155155,0.9107371365310689
616.3163163163163,0.909691863667392
617.1171171171171,0.9086432938050283
617.917917917918,0.9075914691939753
618.7187187187187,0.9065364318125995
619.5195195195195,0.905478223368559
620.3203203203203,0.9044168852997353
621.1211211211212,0.9033524587751682
621.9219219219219,0.9022849846959939
622.7227227227227,0.9012145036964013
623.5235235235235,0.9001410561445863
624.3243243243244,0.899064682143712
625.1251251251251,0.8979854215328804
625.9259259259259,0.8969033138881053
626.7267267267267,0.8958183985232953
627.5275275275276,0.894730714491239
628.3283283283283,0.8936403005845951
629.1291291291291,0.8925471953368883
629.9299299299299,0.8914514370235188
630.7307307307308,0.8903530636627577
631.5315315315315,0.8892521130167677
632.3323323323323,0.8881486225926112
633.1331331331331,0.8870426296432781
633.933933933934,0.8859341711687042
634.7347347347347,0.8848232839168019
635.5355355355355,0.883710004384489
636.3363363363363,0.8825943688187305
637.1371371371372,0.8814764132175716
637.9379379379379,0.8803561733311837
638.7387387387387,0.8792336846629063
639.5395395395395,0.8781089824702999
640.3403403403404,0.8769821017661957
641.1411411411411,0.8758530773197472
641.941941941942,0.8747219436574902
642.7427427427428,0.8735887350644012
643.5435435435436,0.8724534855849588
644.3443443443443,0.8713162290242039
645.1451451451452,0.8701769989488094
645.945945945946,0.8690358286881479
646.7467467467468,0.8678927513353573
647.5475475475475,0.8667477997484133
648.3483483483484,0.8656010065512026
649.1491491491493,0.8644524041345947
649.94994994995,0.8633020246575198
650.7507507507507,0.8621499000480413
651.5515515515516,0.8609960620044318
652.3523523523525,0.8598405419962573
653.1531531531532,0.8586833712654516
653.9539539539539,0.8575245808273945
654.7547547547548,0.856364201471991
655.5555555555557,0.8552022637647589
656.3563563563564,0.8540387980479015
657.1571571571571,0.8528738344413925
657.957957957958,0.8517074028440526
658.7587587587589,0.8505395329346376
659.5595595595596,0.8493702541729161
660.3603603603603,0.8481995958007479
661.1611611611612,0.847027586843166
661.9619619619621,0.84585425610946
662.7627627627628,0.844679632194255
663.5635635635635,0.8435037434785839
664.3643643643644,0.842326618130976
665.1651651651653,0.84114828410853
665.965965965966,0.8399687691579936
666.7667667667668,0.8387881008168334
667.5675675675676,0.8376063064143188
668.3683683683685,0.8364234130725929
669.1691691691692,0.8352394477077456
669.96996996997,0.8340544370308833
670.7707707707708,0.8328684075492045
671.5715715715717,0.8316813855670666
672.3723723723724,0.830493397187056
673.1731731731732,0.8293044683110495
673.973973973974,0.8281146246412868
674.7747747747749,0.8269238916814297
675.5755755755756,0.8257322947376244
676.3763763763764,0.8245398589195619
677.1771771771772,0.8233466091415363
677.9779779779781,0.8221525701235034
678.7787787787788,0.8209577663921311
679.5795795795796,0.8197622222818545
680.3803803803804,0.8185659619359285
681.1811811811813,0.8173690093074713
681.981981981982,0.8161713881605149
682.7827827827828,0.8149731220710468
683.5835835835836,0.813774234428054
684.3843843843845,0.812574748434561
685.1851851851852,0.8113746871086668
685.985985985986,0.8101740732845806
686.7867867867868,0.8089729296136546
687.5875875875877,0.8077712785654122
688.3883883883884,0.8065691424285766
689.1891891891892,0.8053665433120942
689.98998998999,0.8041635031461601
690.7907907907909,0.8029600436832327
691.5915915915916,0.8017561864990528
692.3923923923924,0.8005519529936581
693.1931931931932,0.7993473643923944
693.9939939939941,0.7981424417469216
694.7947947947948,0.7969372059362223
695.5955955955956,0.7957316776675992
696.3963963963964,0.7945258774776839
697.1971971971973,0.7933198257334222
697.997997997998,0.792113542633076
698.7987987987988,0.7909070482072093
699.5995995995996,0.7897003623196792
700.4004004004005,0.7884935046686168
701.2012012012012,0.7872864947874103
702.002002002002,0.7860793520456818
702.8028028028028,0.7848720956502651
703.6036036036037,0.7836647446461716
704.4044044044044,0.7824573179175651
705.2052052052052,0.7812498341887208
706.006006006006,0.7800423120249939
706.8068068068069,0.7788347698337704
707.6076076076076,0.7776272258654271
708.4084084084084,0.7764196982142826
709.2092092092092,0.7752122048195444
710.0100100100101,0.7740047634662546
710.8108108108108,0.7727973917862303
711.6116116116116,0.7715901072590028
712.4124124124124,0.7703829272127514
713.2132132132133,0.7691758688252354
714.014014014014,0.7679689491247187
714.8148148148148,0.7667621849908969
715.6156156156156,0.7655555931558163
716.4164164164165,0.7643491902047908
717.2172172172172,0.7631429925773152
718.018018018018,0.7619370165679739
718.8188188188188,0.760731278327348
719.6196196196197,0.7595257938629183
720.4204204204204,0.758320579039962
721.2212212212212,0.7571156495824495
722.022022022022,0.7559110210739348
722.8228228228229,0.7547067089584432
723.6236236236236,0.7535027285413577
724.4244244244244,0.7522990949902945
725.2252252252252,0.7510958233359852
726.0260260260261,0.7498929284731458
726.8268268268268,0.7486904251613488
727.6276276276276,0.7474883280258839
728.4284284284284,0.7462866515586266
729.2292292292293,0.7450854101188905
730.03003003003,0.7438846179342854
730.8308308308308,0.7426842891015625
731.6316316316316,0.7414844375874691
732.4324324324325,0.7402850772295838
733.2332332332332,0.739086221737162
734.034034034034,0.7378878846919644
734.8348348348349,0.7366900795490964
735.6356356356357,0.7354928196378299
736.4364364364365,0.7342961181624292
737.2372372372372,0.7330999882029735
738.038038038038,0.7319044427161703
738.8388388388389,0.7307094945361682
739.6396396396397,0.7295151563753682
740.4404404404404,0.7283214408252269
741.2412412412413,0.7271283603570575
742.0420420420421,0.7259359273228289
742.8428428428429,0.724744153955957
743.6436436436436,0.7235530523720979
744.4444444444445,0.7223626345699301
745.2452452452453,0.7211729124319396
746.0460460460461,0.7199838977251967
746.8468468468468,0.7187956021021326
747.6476476476477,0.7176080371013076
748.4484484484485,0.7164212141481799
749.2492492492493,0.7152351445558689
750.05005005005,0.7140498395259148
750.8508508508509,0.7128653101490332
751.6516516516517,0.7116815674058674
752.4524524524525,0.710498622167737
753.2532532532532,0.7093164851973831
754.0540540540541,0.7081351671497069
754.8548548548549,0.7069546785725079
755.6556556556557,0.7057750299072162
756.4564564564564,0.7045962314896234
757.2572572572573,0.7034182935506064
758.0580580580581,0.7022412262168491
758.8588588588589,0.7010650395115626
759.6596596596596,0.699889743355198
760.4604604604605,0.6987153475661567
761.2612612612613,0.6975418618614981
762.0620620620621,0.6963692958576431
762.8628628628628,0.6951976590710727
763.6636636636637,0.694026960919024
764.4644644644645,0.6928572107201832
765.2652652652653,0.6916884176953725
766.066066066066,0.6905205909682365
766.8668668668669,0.6893537395659213
767.6676676676677,0.6881878724197544
768.4684684684685,0.6870229983659156
769.2692692692692,0.6858591261461107
770.0700700700701,0.6846962644082327
770.8708708708709,0.6835344217070309
771.6716716716717,0.6823736065047652
772.4724724724724,0.6812138271718651
773.2732732732733,0.6800550919875769
774.0740740740741,0.6788974091406197
774.8748748748749,0.677740786729822
775.6756756756756,0.6765852327647706
776.4764764764765,0.6754307551664406
777.2772772772773,0.6742773617678364
778.0780780780781,0.6731250603146177
778.8788788788789,0.67197385846573
779.6796796796798,0.6708237637940241
780.4804804804805,0.6696747837868805
781.2812812812813,0.6685269258468226
782.0820820820821,0.6673801972921307
782.882882882883,0.6662346053574534
783.6836836836837,0.6650901571944111
784.4844844844845,0.6639468598721995
785.2852852852853,0.6628047203781886
786.0860860860862,0.6616637456185203
786.8868868868869,0.6605239424186973
787.6876876876877,0.6593853175241756
788.4884884884885,0.6582478776009458
789.2892892892894,0.6571116292361212
790.0900900900901,0.6559765789385097
790.8908908908909,0.6548427331391945
791.6916916916917,0.6537100981921027
792.4924924924926,0.6525786803745762
793.2932932932933,0.651448485887936
794.0940940940941,0.6503195208580443
794.894894894895,0.6491917913358625
795.6956956956958,0.6480653032980078
796.4964964964965,0.6469400626473056
797.2972972972973,0.6458160752133367
798.0980980980981,0.6446933467529838
798.898898898899,0.6435718829509735
799.6996996996997,0.6424516894204167
800.5005005005005,0.641332771703343
801.3013013013014,0.6402151352712329
802.1021021021022,0.639098785525549
802.902902902903,0.6379837277982623
803.7037037037037,0.6368699673523729
804.5045045045046,0.6357575093824326
805.3053053053054,0.6346463590150594
806.1061061061062,0.6335365213094548
806.9069069069069,0.6324280012579101
807.7077077077078,0.6313208037863156
808.5085085085086,0.6302149337546661
809.3093093093094,0.6291103959575605
810.1101101101101,0.6280071951247014
810.910910910911,0.6269053359213889
811.7117117117118,0.6258048229490127
812.5125125125126,0.6247056607455433
813.3133133133133,0.623607853786016
814.1141141141142,0.6225114064830135
814.9149149149149,0.6214163231871485
815.7157157157158,0.6203226081875376
816.5165165165165,0.6192302657122788
817.3173173173174,0.6181392999289201
818.1181181181181,0.6170497149449286
818.918918918919,0.6159615148081553
819.7197197197197,0.6148747035072996
820.5205205205206,0.6137892849723657
821.3213213213213,0.6127052630751215
822.1221221221222,0.6116226416295506
822.9229229229229,0.6105414243923061
823.7237237237238,0.6094616150631549
824.5245245245245,0.6083832172854255
825.3253253253254,0.6073062346464495
826.1261261261261,0.6062306706780014
826.926926926927,0.6051565288567357
827.7277277277277,0.6040838126046194
828.5285285285286,0.6030125252893659
829.3293293293293,0.6019426702248609
830.1301301301302,0.6008742506715904
830.9309309309309,0.5998072698370613
831.7317317317318,0.5987417308762235
832.5325325325325,0.5976776368918881
833.3333333333334,0.5966149909351403
834.1341341341341,0.5955537960057523
834.934934934935,0.5944940550525948
835.7357357357357,0.5934357709740414
836.5365365365366,0.5923789466183748
837.3373373373373,0.5913235847841863
838.1381381381382,0.5902696882207782
838.9389389389389,0.5892172596285578
839.7397397397398,0.5881663016594311
840.5405405405405,0.5871168169171963
841.3413413413414,0.5860688079579308
842.1421421421421,0.5850222772903787
842.942942942943,0.5839772273763333
843.7437437437437,0.5829336606310188
844.5445445445446,0.5818915794234695
845.3453453453453,0.5808509860769067
846.1461461461462,0.579811882869109
846.946946946947,0.5787742720327888
847.7477477477478,0.577738155755957
848.5485485485486,0.5767035361822912
849.3493493493494,0.5756704154114998
850.1501501501502,0.5746387954996817
850.950950950951,0.5736086784596884
851.7517517517518,0.5725800662614787
852.5525525525526,0.5715529608324738
853.3533533533534,0.5705273640579094
854.1541541541542,0.5695032777811849
854.954954954955,0.5684807038042109
855.7557557557558,0.5674596438877564
856.5565565565566,0.566440099751787
857.3573573573574,0.5654220730758097
858.1581581581582,0.564405565499209
858.958958958959,0.5633905786215833
859.7597597597598,0.5623771140030778
860.5605605605606,0.5613651731647171
861.3613613613614,0.5603547575887327
862.1621621621622,0.559345868718892
862.962962962963,0.5583385079608214
863.7637637637638,0.55733267668233
864.5645645645646,0.5563283762137275
865.3653653653654,0.5553256078481461
866.1661661661662,0.5543243728418528
866.966966966967,0.5533246724145666
867.7677677677679,0.5523265077497667
868.5685685685686,0.5513298799950049
869.3693693693695,0.5503347902622123
870.1701701701702,0.5493412396280032
870.970970970971,0.548349229133981
871.7717717717718,0.5473587597870365
872.5725725725727,0.5463698325596494
873.3733733733734,0.5453824483901843
874.1741741741743,0.5443966081831856
874.974974974975,0.5434123128096701
875.7757757757759,0.5424295631074201
876.5765765765766,0.5414483598812697
877.3773773773775,0.5404687039033933
878.1781781781782,0.5394905959135894
878.9789789789791,0.5385140366195661
879.7797797797798,0.537539026697219
880.5805805805807,0.536565566790912
881.3813813813814,0.5355936575137547
882.1821821821823,0.5346232994478763
882.982982982983,0.5336544931447006
883.7837837837839,0.5326872391252163
884.5845845845846,0.5317215378802465
885.3853853853855,0.5307573898707162
886.1861861861862,0.52979479552792
886.9869869869871,0.5288337552537824
887.7877877877878,0.5278742694211233
888.5885885885887,0.5269163383739159
889.3893893893894,0.5259599624275472
890.1901901901903,0.5250051418690715
890.990990990991,0.5240518769574695
891.7917917917919,0.5231001679238954
892.5925925925926,0.522150014971935
893.3933933933935,0.5212014182778489
894.1941941941942,0.5202543779908237
894.9949949949951,0.5193088942332172
895.7957957957958,0.5183649671008022
896.5965965965967,0.5174225966630083
897.3973973973974,0.5164817829631643
898.1981981981983,0.5155425260187352
898.998998998999,0.5146048258215616
899.7997997997999,0.5136686823380935
900.6006006006006,0.5127340955096246
901.4014014014015,0.5118010652525249
902.2022022022022,0.5108695914584722
903.0030030030031,0.5099396739946789
903.8038038038038,0.5090113127041203
904.6046046046047,0.5080845074057609
905.4054054054054,0.5071592578947786
906.2062062062063,0.5062355639427852
907.007007007007,0.505313425298049
907.8078078078079,0.5043928416857134
908.6086086086086,0.5034738128080157
909.4094094094095,0.5025563383445011
910.2102102102102,0.5016404179522382
911.0110110110111,0.5007260512660334
911.8118118118118,0.4998132378986399
912.6126126126127,0.4989019774409695
913.4134134134134,0.49799226946230013
914.2142142142143,0.4970841135104832
915.015015015015,0.49617750911214825
915.8158158158159,0.4952724557729073
916.6166166166166,0.4943689529775581
917.4174174174175,0.49346700019028295
918.2182182182182,0.49256659685485027
919.0190190190191,0.49166774239481204
919.8198198198198,0.4907704362136993
920.6206206206207,0.48987467769521864
921.4214214214214,0.4889804662034456
922.2222222222223,0.4880878010830159
923.023023023023,0.48719668165931795
923.8238238238239,0.48630710723868037
924.6246246246246,0.48541907710856264
925.4254254254255,0.48453259053773945
926.2262262262262,0.48364764677648686
927.0270270270271,0.4827642450567666
927.8278278278278,0.481882384592408
928.6286286286287,0.4810020645792905
929.4294294294294,0.4801232841955214
930.2302302302303,0.47924604260161696
931.031031031031,0.47837033894067676
931.8318318318319,0.477496172338563
932.6326326326326,0.47662354190407275
933.4334334334335,0.47575244672911143
934.2342342342342,0.4748828858888655
935.0350350350351,0.47401485844197405
935.8358358358358,0.47314836343069644
936.6366366366367,0.4722833998810812
937.4374374374374,0.47141996680313386
938.2382382382383,0.47055806319098165
939.039039039039,0.4696976880230391
939.8398398398399,0.468838840262169
940.6406406406406,0.4679815188558474
941.4414414414415,0.46712572273632286
942.2422422422422,0.46627145082077587
943.0430430430431,0.4654187020114774
943.8438438438438,0.46456747519594654
944.6446446446447,0.4637177692471068
945.4454454454454,0.46286958302344017
946.2462462462463,0.46202291536914
947.047047047047,0.46117776511426606
947.8478478478479,0.46033413107489485
948.6486486486486,0.45949201205326784
949.4494494494495,0.4586514068379429
950.2502502502502,0.45781231420394225
951.0510510510511,0.4569747329128972
951.8518518518518,0.45613866171319695
952.6526526526527,0.4553040993401293
953.4534534534534,0.45447104451602854
954.2542542542543,0.45363949595041425
955.055055055055,0.4528094523401351
955.8558558558559,0.4519809123695069
956.6566566566567,0.4511538747104535
957.4574574574575,0.450328338022645
958.2582582582583,0.44950430095363275
959.0590590590591,0.4486817621389875
959.8598598598599,0.4478607202024341
960.6606606606607,0.44704117375598346
961.4614614614615,0.44622312140006903
962.2622622622623,0.4454065617236741
963.063063063063,0.44459149330446657
963.8638638638639,0.4437779147089276
