# Tessar F/3.5 
# US patent 2084714/1937 Tronnier/Schneider
# Moden Lens Design, p.263
#
# Focal length (mm)  
100
#    radius	 axpos	N	aperture
32.40000	6.0000	1.620000	30.000000
-579.80000	6.60000	1.000000	30.000000
-58.50000	2.90000	1.5780000	25.000000
27.60000	4.0000	1.000	25.000000
0.000000	2.60000	0.000000	22.8000000
-579.800000	2.2000000	1.532000	25.600000
26.20000	8.80000	1.62000	25.600000
-42.40000	0.000	1.000	25.600000
